Sr_no,Time,Date,Location,Wind Speed,Wind Direction,Air Temperature,Canopy Temperature,Rainfall,Leaf Wetness,Humidity
4104,11:30:11,Jun 25 2017,Manjari,12.25,334.68,26.88,30.33,0.25,0,80.54
4105,12:00:12,Jun 25 2017,Manjari,7.32,301.14,24.99,27.49,0.25,0,89.38
4106,12:30:11,Jun 25 2017,Manjari,9.81,331.3,25.32,29.07,0,0,88.41
4107,13:00:12,Jun 25 2017,Manjari,10.19,333.52,25.65,29.84,0,0,86.15
4108,13:30:14,Jun 25 2017,Manjari,6.26,338.73,25.68,30.94,0,0,85.77
4109,14:00:14,Jun 25 2017,Manjari,7.8,332,26.53,31.26,0,0,82.84
4110,14:30:13,Jun 25 2017,Manjari,10.42,306.63,27.23,31.97,0,0,79.61
4111,15:00:13,Jun 25 2017,Manjari,17.82,315.82,27.6,32.2,0,0,77.08
4112,15:30:12,Jun 25 2017,Manjari,10.21,337.92,27.73,32.92,0,0,75.01
4113,16:00:15,Jun 25 2017,Manjari,10.97,313.51,27.49,31.56,0,0,74.68
4114,16:30:15,Jun 25 2017,Manjari,14.1,301.39,26.42,29.09,0,0,80.44
4115,17:00:15,Jun 25 2017,Manjari,19.02,246.54,26.12,29.66,0,0,79.67
4116,17:30:14,Jun 25 2017,Manjari,12.54,304.27,26.01,29.36,0,0,78.69
4117,18:00:11,Jun 25 2017,Manjari,16.45,325.89,25.69,28.84,0,0,78.68
4118,18:30:14,Jun 25 2017,Manjari,16.79,322.32,25.39,28.37,0,0,80.4
4119,19:00:15,Jun 25 2017,Manjari,8.47,343.54,25.23,28.13,0,0,82.15
4120,19:30:15,Jun 25 2017,Manjari,4.68,360,25.09,27.8,0,0,82.86
4121,20:00:12,Jun 25 2017,Manjari,1.29,347.84,24.87,27.45,0,0,83.98
4122,20:30:11,Jun 25 2017,Manjari,1.89,0,24.72,27.37,0,0,84.49
4123,21:00:14,Jun 25 2017,Manjari,0.38,0,24.7,27.36,0,0,84.73
4124,21:30:10,Jun 25 2017,Manjari,0,319.2,24.74,27.43,0,0,85.13
4125,22:00:14,Jun 25 2017,Manjari,0.58,329.07,24.41,25.94,0,0,87.72
4126,22:30:14,Jun 25 2017,Manjari,0,329.19,23.86,25.61,0.25,0,91.4
4127,23:00:12,Jun 25 2017,Manjari,0,329.07,23.63,25.58,0,0,92.89
4128,23:30:14,Jun 25 2017,Manjari,0,329.19,23.5,25.68,0,0,93.66
4129,0:00:11,Jun 26 2017,Manjari,0,329.07,23.42,25.76,0,0,94.16
4130,0:30:14,Jun 26 2017,Manjari,0,329.07,23.38,25.59,0,0,94.42
4131,1:00:13,Jun 26 2017,Manjari,0,329.07,23.25,25.44,0,0,94.49
4132,1:30:10,Jun 26 2017,Manjari,0,329.07,23.27,25.71,0,0,94.91
4133,2:00:15,Jun 26 2017,Manjari,0,329.07,23.28,25.64,0,0,95.27
4134,2:30:11,Jun 26 2017,Manjari,0,329.07,23.28,25.81,0,0,95.44
4135,3:00:10,Jun 26 2017,Manjari,0,329.07,23.23,25.75,0,0,94.93
4136,3:30:11,Jun 26 2017,Manjari,0,329.07,23.14,25.55,0,0,94.82
4137,4:00:15,Jun 26 2017,Manjari,0,329.07,23.21,25.75,0,0,95.3
4138,4:30:20,Jun 26 2017,Manjari,0,329.07,23.29,25.87,0,0,95.66
4139,5:00:10,Jun 26 2017,Manjari,0,0,23.27,25.96,0,0,95.87
4140,5:30:11,Jun 26 2017,Manjari,0,0,23.23,25.74,0,0,96.12
4141,6:00:15,Jun 26 2017,Manjari,0,0,23.21,25.85,0,0,96.52
4142,6:30:11,Jun 26 2017,Manjari,0,0,23.22,26.03,0,0,96.63
4143,7:00:11,Jun 26 2017,Manjari,0,0,23.28,26.63,0,0,96.79
4144,7:30:15,Jun 26 2017,Manjari,0,0,23.48,28.34,0,0,96.7
4145,8:00:10,Jun 26 2017,Manjari,0.28,0,23.84,29.3,0,0,95.93
4146,8:30:14,Jun 26 2017,Manjari,2.22,332.94,24.1,28.97,0,0,93.15
4147,9:00:15,Jun 26 2017,Manjari,4.08,326.01,24.7,29.32,0,0,89.2
4148,9:30:10,Jun 26 2017,Manjari,1.58,313.27,25.32,30.03,0,0,86.17
4149,10:00:14,Jun 26 2017,Manjari,2.09,337.35,26.31,32.49,0,0,82.85
4150,10:30:10,Jun 26 2017,Manjari,3.31,329.9,26.84,32.92,0,0,80.39
4151,11:00:14,Jun 26 2017,Manjari,7.25,294.69,26.89,31.91,0,0,81.14
4152,11:30:11,Jun 26 2017,Manjari,7.26,309.59,27.32,33.63,0,0,79.37
4153,12:00:10,Jun 26 2017,Manjari,13.32,318.84,28.52,34.79,0,0,73.14
4154,12:30:14,Jun 26 2017,Manjari,8.1,315.22,28.78,33.91,0,0,70.6
4155,13:00:15,Jun 26 2017,Manjari,3.38,282.78,28.21,32.44,0,0,71.79
4156,13:30:14,Jun 26 2017,Manjari,7.71,291.23,27.6,31.88,0,0,73.88
4157,14:00:10,Jun 26 2017,Manjari,8.92,311.56,27.51,31.92,0,0,72.09
4158,14:30:11,Jun 26 2017,Manjari,7.9,315.94,27.97,32.61,0,0,71.66
4159,15:00:11,Jun 26 2017,Manjari,8.75,341.6,27.75,32.21,0,0,73.36
4160,15:30:14,Jun 26 2017,Manjari,16.75,311.07,27.16,31.85,0,0,76.1
4161,16:00:12,Jun 26 2017,Manjari,15.58,306.51,27.5,32.61,0,0,73.46
4162,16:30:11,Jun 26 2017,Manjari,18.26,320.88,27.58,32.38,0,0,73.48
4163,17:00:11,Jun 26 2017,Manjari,8.81,322.8,26.67,31.23,0,0,77.38
4164,17:30:14,Jun 26 2017,Manjari,3.36,335.03,26.09,28.76,0,0,78.69
4165,18:00:15,Jun 26 2017,Manjari,2.12,343.76,25.35,29.2,0,0,82.62
4166,18:30:15,Jun 26 2017,Manjari,2.22,343.99,25.57,28.68,0,0,80.98
4167,19:00:15,Jun 26 2017,Manjari,0.55,343.42,25.61,28.68,0,0,80.85
4168,19:30:15,Jun 26 2017,Manjari,0.22,300.39,25.68,28.4,0,0,80.11
4169,20:00:10,Jun 26 2017,Manjari,0.05,350.09,25.15,27.02,0,0,84.17
4170,20:30:12,Jun 26 2017,Manjari,0,348.97,24.4,26.78,0,0,88.87
4171,21:00:10,Jun 26 2017,Manjari,0,348.97,24.27,26.85,0,0,89.85
4172,21:30:13,Jun 26 2017,Manjari,0,349.08,24.18,27.03,0,0,89.91
4173,22:00:11,Jun 26 2017,Manjari,0,349.08,24.23,26.97,0,0,89.54
4174,22:30:10,Jun 26 2017,Manjari,0,349.08,24.08,26.11,0,0,90.88
4175,23:00:15,Jun 26 2017,Manjari,0,349.08,23.83,25.97,0,0,92.19
4176,23:30:10,Jun 26 2017,Manjari,0,349.08,23.77,26.53,0,0,92.59
4177,0:00:15,Jun 27 2017,Manjari,0,349.08,23.8,26.53,0,0,92.89
4178,0:30:11,Jun 27 2017,Manjari,0,349.08,23.64,25.97,0,0,92.96
4179,1:00:14,Jun 27 2017,Manjari,0,349.08,23.54,25.96,0,0,93.67
4180,1:30:14,Jun 27 2017,Manjari,0,349.08,23.54,25.84,0,0,94.1
4181,2:00:13,Jun 27 2017,Manjari,0,349.08,23.29,25.86,0,0,94.22
4182,2:30:14,Jun 27 2017,Manjari,0,349.08,22.98,25.25,0,0,94.02
4183,3:00:11,Jun 27 2017,Manjari,0,349.08,23.07,25.31,0,0,94.44
4184,3:30:14,Jun 27 2017,Manjari,0,349.08,22.99,25.01,0.25,0,94.93
4185,4:00:15,Jun 27 2017,Manjari,0,349.08,22.9,25.14,0.25,0,95.6
4186,4:30:13,Jun 27 2017,Manjari,0,349.08,22.83,25.08,0,0,96.23
4187,5:00:14,Jun 27 2017,Manjari,0,349.08,22.88,25.26,0,0,96.71
4188,5:30:11,Jun 27 2017,Manjari,0,349.08,22.77,25.12,0,0,97.07
4189,6:00:14,Jun 27 2017,Manjari,0,349.08,22.8,25.09,0.25,0,97.46
4190,6:30:10,Jun 27 2017,Manjari,0,349.08,22.72,25.1,0,0,97.83
4191,7:00:15,Jun 27 2017,Manjari,0,349.08,22.87,25.83,0,0,98.28
4192,7:30:11,Jun 27 2017,Manjari,0,58.18,23.11,26.78,0,0,98.37
4193,8:00:15,Jun 27 2017,Manjari,0,57.87,23.44,28.45,0,0,98.3
4194,8:30:11,Jun 27 2017,Manjari,0,55.4,23.48,27.92,0,0,97.15
4195,9:00:11,Jun 27 2017,Manjari,0,0,23.81,28.01,0.25,0,95.87
4196,9:30:12,Jun 27 2017,Manjari,0,0,24.26,28.58,0,0,94.69
4197,10:00:11,Jun 27 2017,Manjari,0.46,337.69,24.48,28.94,0,0,92.87
4198,10:30:15,Jun 27 2017,Manjari,0.12,350.88,25.09,29.88,0,0,88.59
4199,11:00:14,Jun 27 2017,Manjari,0.58,349.53,25.58,29.74,0,0,86.69
4200,11:30:11,Jun 27 2017,Manjari,0.97,342.17,26.04,30.59,0,0,83.45
4201,12:00:11,Jun 27 2017,Manjari,3.41,311.92,26.94,31.49,0,0,78.77
4202,12:30:11,Jun 27 2017,Manjari,5.89,323.04,27.54,32.65,0,0,75.15
4203,13:00:10,Jun 27 2017,Manjari,5.3,331.89,27.93,32.33,0,0,73.07
4204,13:30:12,Jun 27 2017,Manjari,7.11,331.65,27.94,33.28,0,0,74.36
4205,14:00:11,Jun 27 2017,Manjari,0.52,341.71,26.29,27.53,0.51,0,83
4206,14:30:13,Jun 27 2017,Manjari,0.02,326.6,25.56,28.37,0.76,0,87.92
4207,15:00:11,Jun 27 2017,Manjari,0,344.79,25.53,28.65,0,0,86.88
4208,15:30:10,Jun 27 2017,Manjari,0.8,336.42,26.15,30.09,0,0,83.14
4209,16:00:13,Jun 27 2017,Manjari,0.3,349.53,26.43,30.6,0,0,81.32
4210,16:30:13,Jun 27 2017,Manjari,0.54,351.88,26.59,30.84,0,0,79.41
4211,17:00:14,Jun 27 2017,Manjari,2.54,343.88,27.09,31.4,0,0,76.11
4212,17:30:12,Jun 27 2017,Manjari,0.3,276.55,26.94,29.58,0,0,75.89
4213,18:00:12,Jun 27 2017,Manjari,0,322.08,25.68,28.65,0,0,81.53
4214,18:30:11,Jun 27 2017,Manjari,0,326.83,25.65,28.81,0,0,79.79
4215,19:00:15,Jun 27 2017,Manjari,0.01,236.56,25.49,27.92,0,0,80.52
4216,19:30:11,Jun 27 2017,Manjari,0,236.56,24.78,27.45,0,0,83.87
4217,20:00:14,Jun 27 2017,Manjari,0,286.7,24.72,27.27,0,0,85.09
4218,20:30:12,Jun 27 2017,Manjari,0,286.7,24.48,26.8,0,0,87.34
4219,21:00:11,Jun 27 2017,Manjari,0.21,247.41,24.24,26.29,0,0,89.01
4220,21:30:15,Jun 27 2017,Manjari,0,253.85,23.62,24.91,0.25,0,90.47
4221,22:00:11,Jun 27 2017,Manjari,0,254.13,23.37,25.02,0,0,92.46
4222,22:30:25,Jun 27 2017,Manjari,0,254.13,23.32,25.09,0,0,93.04
4223,23:00:10,Jun 27 2017,Manjari,0,254.13,23.15,25.04,0,0,94.14
4224,23:30:12,Jun 27 2017,Manjari,0,254.13,23.07,25,0,0,94.95
4225,0:00:10,Jun 28 2017,Manjari,0,254.13,22.96,25.14,0,0,95.13
4226,0:30:13,Jun 28 2017,Manjari,0,254.27,22.98,25.21,0,0,95.1
4227,1:00:10,Jun 28 2017,Manjari,0,254.27,22.72,25.31,0,0,92.84
4228,1:30:15,Jun 28 2017,Manjari,0,261.99,23.35,26.44,0.25,0,87.78
4229,2:00:11,Jun 28 2017,Manjari,0,261.99,23.72,26.56,0,0,86.16
4230,2:30:10,Jun 28 2017,Manjari,0,261.99,23.79,26.27,0,0,86.93
4231,3:00:10,Jun 28 2017,Manjari,0,261.85,23.36,25.69,0,0,90.31
4232,3:30:14,Jun 28 2017,Manjari,0.73,332.35,23.61,26.89,0,0,88.32
4233,4:00:15,Jun 28 2017,Manjari,0.45,332.94,24.3,26.97,0,0,83.31
4234,4:30:14,Jun 28 2017,Manjari,0,332.94,24.29,26.78,0,0,83.22
4235,5:00:10,Jun 28 2017,Manjari,0.23,330.13,24.13,25.88,0,0,84.91
4236,5:30:11,Jun 28 2017,Manjari,0.55,342.51,23.72,26.39,0,0,87.53
4237,6:00:15,Jun 28 2017,Manjari,0,342.17,23.71,26.5,0,0,86.33
4238,6:30:10,Jun 28 2017,Manjari,0,342.17,23.69,26.23,0,0,86.7
4239,7:00:11,Jun 28 2017,Manjari,0,342.17,23.56,26.13,0,0,88.69
4240,7:30:10,Jun 28 2017,Manjari,0,342.28,23.65,27.25,0,0,88.86
4241,8:00:15,Jun 28 2017,Manjari,2.67,350.09,24.39,29.87,0,0,86.62
4242,8:30:10,Jun 28 2017,Manjari,4.72,186.65,25.22,29.38,0,0,81.61
4243,9:00:14,Jun 28 2017,Manjari,4.11,85.13,25.38,29.42,0,0,80.13
4244,9:30:15,Jun 28 2017,Manjari,6.14,338.15,25.83,30.44,0,0,78.25
4245,10:00:14,Jun 28 2017,Manjari,2.97,330.48,26.25,30.61,0,0,75.62
4246,10:30:10,Jun 28 2017,Manjari,2.12,264.2,26.83,32.11,0,0,72.92
4247,11:00:14,Jun 28 2017,Manjari,1.18,335.5,26.72,30.9,0,0,71.53
4248,11:30:11,Jun 28 2017,Manjari,1.75,335.96,27.36,32.64,0,0,70.62
4249,12:00:11,Jun 28 2017,Manjari,1.07,306.01,28.27,33.67,0,0,68.21
4250,12:30:15,Jun 28 2017,Manjari,1.7,315.22,28.45,33.58,0,0,68.06
4251,13:00:13,Jun 28 2017,Manjari,3.25,338.61,28.8,34.41,0,0,67.4
4252,13:30:19,Jun 28 2017,Manjari,4.88,336.54,28.43,31.61,0,0,68.39
4253,14:00:12,Jun 28 2017,Manjari,2.84,336.42,25.09,27.24,0,0,86.26
4254,14:30:11,Jun 28 2017,Manjari,3.03,329.07,25.58,30.15,0,0,83.28
4255,15:00:15,Jun 28 2017,Manjari,5.18,342.85,26.07,30.17,0,0,75.32
4256,15:30:11,Jun 28 2017,Manjari,2.94,330.25,26.73,31.2,0,0,72.07
4257,16:00:13,Jun 28 2017,Manjari,2.03,328.6,25.91,29.1,0,0,78.23
4258,16:30:13,Jun 28 2017,Manjari,1.01,318.72,25.75,30.22,0,0,80.71
4259,17:00:11,Jun 28 2017,Manjari,1.35,350.88,25.76,28.09,0,0,79.71
4260,17:30:13,Jun 28 2017,Manjari,0,350.88,24.66,27.53,0,0,87.78
4261,18:00:13,Jun 28 2017,Manjari,0.2,260.73,24.9,27.37,0,0,81.36
4262,18:30:11,Jun 28 2017,Manjari,0,308.11,25.03,28.14,0,0,77.71
4263,19:00:13,Jun 28 2017,Manjari,0.44,281.72,24.98,28.08,0,0,78.05
4264,19:30:15,Jun 28 2017,Manjari,1.75,360,24.99,27.82,0,0,78.6
4265,20:00:13,Jun 28 2017,Manjari,0,360,24.83,27.56,0,0,80.27
4266,20:30:14,Jun 28 2017,Manjari,0.14,331.42,24.6,27.31,0,0,82.66
4267,21:00:11,Jun 28 2017,Manjari,0,331.54,24.46,27.26,0,0,83.63
4268,21:30:14,Jun 28 2017,Manjari,0.36,325.3,24.62,27.61,0,0,81.44
4269,22:00:11,Jun 28 2017,Manjari,0.13,331.3,24.74,27.45,0,0,79.62
4270,22:30:15,Jun 28 2017,Manjari,0,331.42,24.7,27.49,0,0,80.44
4271,23:00:11,Jun 28 2017,Manjari,0,0,24.64,27.31,0,0,82.7
4272,23:30:15,Jun 28 2017,Manjari,0.88,327.78,24.32,27.04,0,0,85.47
4273,0:00:11,Jun 29 2017,Manjari,0.05,306.26,24.27,27.06,0,0,86.19
4274,0:30:11,Jun 29 2017,Manjari,0,306.26,24.43,27.31,0,0,85.3
4275,1:00:10,Jun 29 2017,Manjari,1.15,340.91,24.47,27.21,0,0,85.05
4276,1:30:15,Jun 29 2017,Manjari,0,340.91,24.26,26.98,0,0,85.89
4277,2:00:12,Jun 29 2017,Manjari,0,340.91,24.25,27.05,0,0,85.53
4278,2:30:15,Jun 29 2017,Manjari,0,340.91,24.29,26.91,0,0,85.22
4279,3:00:11,Jun 29 2017,Manjari,0,341.02,24.19,26.79,0,0,85.9
4280,3:30:15,Jun 29 2017,Manjari,0,341.02,24.4,27.12,0,0,85.94
4281,4:00:14,Jun 29 2017,Manjari,0,341.02,24.38,26.94,0,0,87.31
4282,4:30:10,Jun 29 2017,Manjari,0.63,350.09,24.13,27,0,0,89.25
4283,5:00:11,Jun 29 2017,Manjari,0.32,350.09,24.29,27.22,0,0,87.02
4284,5:30:11,Jun 29 2017,Manjari,0,350.09,24.29,27.13,0,0,87.21
4285,6:00:11,Jun 29 2017,Manjari,0,350.09,24.25,27,0,0,87.9
4286,6:30:10,Jun 29 2017,Manjari,0,350.09,24.25,27.16,0,0,88.36
4287,7:00:11,Jun 29 2017,Manjari,1.07,349.64,24.32,27.26,0,0,88.27
4288,7:30:11,Jun 29 2017,Manjari,1.61,348.86,24.38,27.88,0,0,87.14
4289,8:00:10,Jun 29 2017,Manjari,0.81,344.22,24.67,28.15,0,0,85.24
4290,8:30:10,Jun 29 2017,Manjari,1.08,347.84,25.1,28.87,0,0,83.94
4291,9:00:11,Jun 29 2017,Manjari,0.94,351.88,25.28,28.86,0,0,84.5
4292,9:30:11,Jun 29 2017,Manjari,0.28,352.22,25.53,29.85,0,0,84.48
4293,10:00:10,Jun 29 2017,Manjari,1.94,351.77,25.86,29.84,0,0,82.61
4294,10:30:10,Jun 29 2017,Manjari,1.18,360,26.25,30.33,0,0,80.89
4295,11:00:11,Jun 29 2017,Manjari,4.41,344.9,26.7,30.77,0,0,78.03
4296,11:30:10,Jun 29 2017,Manjari,1.22,0,26.69,31.05,0,0,78.55
4297,12:00:11,Jun 29 2017,Manjari,5.84,360,28.03,33.31,0,0,72.7
4298,12:30:14,Jun 29 2017,Manjari,8.16,331.77,27.96,32.6,0,0,71.36
4299,13:00:12,Jun 29 2017,Manjari,7.16,344.9,28.21,33.15,0,0,70.48
4300,13:30:10,Jun 29 2017,Manjari,2.51,244.07,28.03,32.24,0,0,72.7
4301,14:00:13,Jun 29 2017,Manjari,0.31,338.84,28.2,33.56,0,0,72.31
4302,14:30:11,Jun 29 2017,Manjari,1.3,332.12,28.34,32.51,0,0,70.72
4303,15:00:14,Jun 29 2017,Manjari,0,304.77,27.97,32.07,0,0,71.54
4304,15:30:11,Jun 29 2017,Manjari,0.95,352,27.79,31.96,0,0,73.11
4305,16:00:12,Jun 29 2017,Manjari,3.71,343.88,26.42,27.43,0.25,0,82.67
4306,16:30:10,Jun 29 2017,Manjari,1.12,357.77,25.2,28.82,0.25,0,90.3
4307,17:00:10,Jun 29 2017,Manjari,2.45,342.17,25.98,29.02,0.25,0,84.01
4308,17:30:10,Jun 29 2017,Manjari,0.2,340.34,25.23,27.17,0,0,85.34
4309,18:00:13,Jun 29 2017,Manjari,0.75,337.58,25.38,27.61,0,0,84.23
4310,18:30:10,Jun 29 2017,Manjari,0.53,342.17,25.17,27.13,0,0,85.36
4311,19:00:11,Jun 29 2017,Manjari,0,342.17,24.68,27.68,0,0,87.57
4312,19:30:14,Jun 29 2017,Manjari,0.25,342.17,24.78,27.52,0,0,86.11
4313,20:00:13,Jun 29 2017,Manjari,0,342.17,24.68,26.55,0,0,87.35
4314,20:30:15,Jun 29 2017,Manjari,0,342.17,24.14,25.56,0.25,0,90.28
4315,21:00:10,Jun 29 2017,Manjari,0,342.17,23.71,25.61,0,0,92.98
4316,21:30:12,Jun 29 2017,Manjari,0,342.17,23.54,25.73,0,0,94.28
4317,22:00:13,Jun 29 2017,Manjari,0,342.17,23.42,25.7,0,0,95.11
4318,22:30:13,Jun 29 2017,Manjari,0,342.17,23.36,25.53,1.27,0,95.39
4319,23:00:11,Jun 29 2017,Manjari,0,342.17,23.19,25.33,0.51,0,95.94
4320,23:30:14,Jun 29 2017,Manjari,0,342.17,23.13,25.42,0,0,96.65
4321,0:00:10,Jun 30 2017,Manjari,0.06,342.17,23.17,25.38,0,0,96.96
4322,0:30:11,Jun 30 2017,Manjari,0.04,342.17,23,25.11,0.25,0,96.71
4323,1:00:10,Jun 30 2017,Manjari,0,342.62,22.94,24.98,0.25,0,96.44
4324,1:30:10,Jun 30 2017,Manjari,0,342.74,22.86,24.96,0,0,96.32
4325,2:00:10,Jun 30 2017,Manjari,0.16,342.74,22.79,24.84,0,0,96.34
4326,2:30:11,Jun 30 2017,Manjari,0,335.03,22.73,24.91,0,0,96.42
4327,3:00:10,Jun 30 2017,Manjari,0,335.15,22.75,24.78,0,0,96.29
4328,3:30:11,Jun 30 2017,Manjari,0.27,341.25,22.84,25.16,0,0,95.19
4329,4:00:16,Jun 30 2017,Manjari,0.46,352.89,23.09,24.94,0.51,0,93.75
4330,4:30:11,Jun 30 2017,Manjari,0,347.62,23.05,24.73,0.76,0,94.73
4331,5:00:16,Jun 30 2017,Manjari,0.14,360,22.85,24.92,0.76,0,96.16
4332,5:30:15,Jun 30 2017,Manjari,0,360,22.92,25,0,0,96.54
4333,6:00:10,Jun 30 2017,Manjari,0.19,360,23,25.21,0,0,96.4
4334,6:30:20,Jun 30 2017,Manjari,0.2,356.33,23.06,25.37,0,0,95.42
4335,7:00:16,Jun 30 2017,Manjari,0,355.89,23.29,25.74,0,0,93.87
4336,7:30:10,Jun 30 2017,Manjari,0,355.89,23.63,25.94,0,0,92.83
4337,8:00:10,Jun 30 2017,Manjari,0,356,23.57,25.47,0.51,0,93.46
4338,8:30:11,Jun 30 2017,Manjari,0,360,23.63,26.22,0,0,94.73
4339,9:00:17,Jun 30 2017,Manjari,0,360,24.11,27.92,0,0,94.36
4340,9:30:15,Jun 30 2017,Manjari,0.82,338.61,24.76,28.83,0,0,90.95
4341,10:00:13,Jun 30 2017,Manjari,5.83,360,25.67,29.81,0,0,83.67
4342,10:30:15,Jun 30 2017,Manjari,2.4,346.15,26.18,30.55,0,0,82.05
4343,11:00:15,Jun 30 2017,Manjari,8.37,345.69,26.6,31.33,0,0,80.34
4344,11:30:17,Jun 30 2017,Manjari,6.05,351.32,26.3,30.21,0,0,81.86
4345,12:00:15,Jun 30 2017,Manjari,5.22,348.18,26.84,31.89,0,0,79.49
4346,12:30:17,Jun 30 2017,Manjari,3.37,339.19,27.67,31.52,0,0,77.1
4347,13:00:17,Jun 30 2017,Manjari,5.26,335.73,27.51,32.76,0,0,78.16
4348,13:30:12,Jun 30 2017,Manjari,10.52,338.5,27.87,32.46,0,0,74.39
4349,14:00:18,Jun 30 2017,Manjari,15.85,345.13,27.63,32.15,0,0,75.08
4350,14:30:11,Jun 30 2017,Manjari,11.71,337.81,27.52,32.62,0,0,75.96
4351,15:00:18,Jun 30 2017,Manjari,12.39,324.46,27.46,32.26,0,0,74.03
4352,15:30:11,Jun 30 2017,Manjari,5.62,353.56,27.75,33.32,0,0,73.74
4353,16:00:23,Jun 30 2017,Manjari,6.85,360,28.31,33.89,0,0,71.3
4354,16:30:23,Jun 30 2017,Manjari,6.82,267.91,28.32,33.68,0,0,70.14
4355,17:00:18,Jun 30 2017,Manjari,15.47,339.53,28.12,33.04,0,0,68.94
4356,17:30:17,Jun 30 2017,Manjari,9.51,345.81,27.71,32.36,0,0.71,70.22
4357,18:00:19,Jun 30 2017,Manjari,10.03,237.75,27.15,30.62,0,1.76,71.26
4358,18:30:15,Jun 30 2017,Manjari,2.2,343.08,26.77,30.15,0,1.25,74.19
4359,19:00:14,Jun 30 2017,Manjari,0.84,353.22,25.95,28.35,0,0,78.3
4360,19:30:15,Jun 30 2017,Manjari,1.07,351.32,24.71,26.09,0,2.28,84.67
4361,20:00:13,Jun 30 2017,Manjari,0,351.66,24.1,26.52,0,0.26,88.6
4362,20:30:12,Jun 30 2017,Manjari,0.36,349.75,24.25,26.74,0,0,87.18
4363,21:00:11,Jun 30 2017,Manjari,1.73,350.76,24.56,27.78,0,0,84.17
4364,21:30:16,Jun 30 2017,Manjari,1.28,340.22,24.39,27.44,0,1.46,84.81
4365,22:00:14,Jun 30 2017,Manjari,0.12,0,24.38,27.55,0,0,85.06
4366,22:30:20,Jun 30 2017,Manjari,2.7,352,24.49,27.97,0,0.43,84.82
4367,23:00:15,Jun 30 2017,Manjari,1.51,0,24.63,28.08,0,0,84.3
4368,23:30:15,Jun 30 2017,Manjari,1.13,356.56,24.69,27.93,0,0.04,83.9
4369,0:00:17,Jul 01 2017,Manjari,0,356.89,24.56,27.41,0,0,84.5
4370,0:30:11,Jul 01 2017,Manjari,0,356.78,24.27,25.91,0.25,0,86.52
4371,1:00:19,Jul 01 2017,Manjari,0,356.89,23.68,26.09,0,0,89.74
4372,1:30:10,Jul 01 2017,Manjari,0,356.78,23.67,26.32,0,0,90.44
4373,2:00:16,Jul 01 2017,Manjari,1.24,342.62,23.87,26.95,0,0,89.31
4374,2:30:10,Jul 01 2017,Manjari,4.48,346.71,23.9,27.23,0,0,86.88
4375,3:00:15,Jul 01 2017,Manjari,0.65,0,23.91,27.03,0,0,86.64
4376,3:30:15,Jul 01 2017,Manjari,0.3,340.68,23.86,26.79,0,0,87.51
4377,4:00:20,Jul 01 2017,Manjari,0.17,344.22,23.6,26.5,0,0,89.17
4378,4:30:17,Jul 01 2017,Manjari,0.1,344.22,23.65,26.47,0,0,89.3
4379,5:00:10,Jul 01 2017,Manjari,0.35,347.28,23.65,26.71,0,0,89.64
4380,5:30:12,Jul 01 2017,Manjari,4.46,347.05,23.91,26.78,0,0,88.56
4381,6:00:10,Jul 01 2017,Manjari,2.25,347.28,23.82,26.6,0,0,88.95
4382,6:30:15,Jul 01 2017,Manjari,0.77,351.44,23.71,25.76,0,0,89.93
4383,7:00:15,Jul 01 2017,Manjari,2.61,340.34,23.65,27.02,0,0,90.03
4384,7:30:10,Jul 01 2017,Manjari,7.43,333.29,24.3,27.95,0,0,87.24
4385,8:00:11,Jul 01 2017,Manjari,6.72,352.22,24.62,28.17,0,0,85.42
4386,8:30:12,Jul 01 2017,Manjari,8.94,336.07,24.73,28.22,0,0,85.41
4387,9:00:10,Jul 01 2017,Manjari,7.14,331.3,25.15,29.34,0,0,84.09
4388,9:30:10,Jul 01 2017,Manjari,12.55,297.61,25.82,30.14,0,0,80.34
4389,10:00:16,Jul 01 2017,Manjari,14.31,344.56,26.11,30.45,0,0,78.85
4390,10:30:15,Jul 01 2017,Manjari,14.04,162.54,26.16,29.76,0,0,78.34
4391,11:00:15,Jul 01 2017,Manjari,8.03,341.82,25.85,29.75,0,0,80.42
4392,11:30:17,Jul 01 2017,Manjari,3.77,337.69,26.22,30.47,0,0,79.03
4393,12:00:12,Jul 01 2017,Manjari,8.06,340.57,26.63,31.11,0,0,76.43
4394,12:30:17,Jul 01 2017,Manjari,9.12,86.18,27.13,31.56,0,0,74.07
4395,13:00:18,Jul 01 2017,Manjari,11.68,330.25,27.78,33.06,0,0,71.74
4396,13:30:12,Jul 01 2017,Manjari,10.05,341.02,28.85,33.63,0,0,68.47
4397,14:00:15,Jul 01 2017,Manjari,11,339.19,27.83,31.2,0,0,72.35
4398,14:30:14,Jul 01 2017,Manjari,6.67,261.43,27.34,32.87,0,0,75.8
4399,15:00:15,Jul 01 2017,Manjari,10.63,360,28.91,34.15,0,0,67.52
4400,15:30:10,Jul 01 2017,Manjari,9.99,352.22,28.46,32.62,0,0,67.51
4401,16:00:10,Jul 01 2017,Manjari,8.16,194.55,27.9,32.96,0,0,71.31
4402,16:30:10,Jul 01 2017,Manjari,7.48,335.96,27.65,31.87,0,0,72.28
4403,17:00:10,Jul 01 2017,Manjari,6.08,344.79,26.98,30.52,0,0,75.92
4404,17:30:10,Jul 01 2017,Manjari,5.39,305.64,26.68,30.36,0,0,76.86
